Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B12001_001,SE_B12001_002,SE_B12001_003,SE_B12001_004
"06037115202","14000US06037115202","Census Tract 1152.02","Census Tract 1152.02, Los Angeles County, California","ca","140","00","ACSSF","0003978",,,,,"06","037",,,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882,333,1837,1712
"06037115301","14000US06037115301","Census Tract 1153.01","Census Tract 1153.01, Los Angeles County, California","ca","140","00","ACSSF","0003979",,,,,"06","037",,,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228,277,1721,1230
"06037115302","14000US06037115302","Census Tract 1153.02","Census Tract 1153.02, Los Angeles County, California","ca","140","00","ACSSF","0003980",,,,,"06","037",,,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510,801,1236,473
"06037115401","14000US06037115401","Census Tract 1154.01","Census Tract 1154.01, Los Angeles County, California","ca","140","00","ACSSF","0003981",,,,,"06","037",,,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224,783,2322,1119
"06037115403","14000US06037115403","Census Tract 1154.03","Census Tract 1154.03, Los Angeles County, California","ca","140","00","ACSSF","0003982",,,,,"06","037",,,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,546,1237,586
"06037115404","14000US06037115404","Census Tract 1154.04","Census Tract 1154.04, Los Angeles County, California","ca","140","00","ACSSF","0003983",,,,,"06","037",,,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,425,1095,486
"06037117101","14000US06037117101","Census Tract 1171.01","Census Tract 1171.01, Los Angeles County, California","ca","140","00","ACSSF","0003984",,,,,"06","037",,,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340,483,1621,1236
"06037117102","14000US06037117102","Census Tract 1171.02","Census Tract 1171.02, Los Angeles County, California","ca","140","00","ACSSF","0003985",,,,,"06","037",,,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,492,1030,508
"06037117201","14000US06037117201","Census Tract 1172.01","Census Tract 1172.01, Los Angeles County, California","ca","140","00","ACSSF","0003986",,,,,"06","037",,,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924,661,1551,712
"06037117202","14000US06037117202","Census Tract 1172.02","Census Tract 1172.02, Los Angeles County, California","ca","140","00","ACSSF","0003987",,,,,"06","037",,,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,185,947,797
"06037117301","14000US06037117301","Census Tract 1173.01","Census Tract 1173.01, Los Angeles County, California","ca","140","00","ACSSF","0003988",,,,,"06","037",,,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962,335,1406,1221
"06037117302","14000US06037117302","Census Tract 1173.02","Census Tract 1173.02, Los Angeles County, California","ca","140","00","ACSSF","0003989",,,,,"06","037",,,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,452,1623,1665
"06037117303","14000US06037117303","Census Tract 1173.03","Census Tract 1173.03, Los Angeles County, California","ca","140","00","ACSSF","0003990",,,,,"06","037",,,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,391,1432,759
"06037117404","14000US06037117404","Census Tract 1174.04","Census Tract 1174.04, Los Angeles County, California","ca","140","00","ACSSF","0003991",,,,,"06","037",,,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774,488,1983,1303
"06037117405","14000US06037117405","Census Tract 1174.05","Census Tract 1174.05, Los Angeles County, California","ca","140","00","ACSSF","0003992",,,,,"06","037",,,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,1002,684,110
"06037117407","14000US06037117407","Census Tract 1174.07","Census Tract 1174.07, Los Angeles County, California","ca","140","00","ACSSF","0003993",,,,,"06","037",,,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,1086,745,89
"06037117408","14000US06037117408","Census Tract 1174.08","Census Tract 1174.08, Los Angeles County, California","ca","140","00","ACSSF","0003994",,,,,"06","037",,,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702,695,791,216
"06037117510","14000US06037117510","Census Tract 1175.10","Census Tract 1175.10, Los Angeles County, California","ca","140","00","ACSSF","0003995",,,,,"06","037",,,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,759,1051,179
"06037117520","14000US06037117520","Census Tract 1175.20","Census Tract 1175.20, Los Angeles County, California","ca","140","00","ACSSF","0003996",,,,,"06","037",,,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,971,977,212
"06037117530","14000US06037117530","Census Tract 1175.30","Census Tract 1175.30, Los Angeles County, California","ca","140","00","ACSSF","0003997",,,,,"06","037",,,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920,1609,1800,511
"06037119001","14000US06037119001","Census Tract 1190.01","Census Tract 1190.01, Los Angeles County, California","ca","140","00","ACSSF","0003998",,,,,"06","037",,,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957,1054,1454,449
"06037119002","14000US06037119002","Census Tract 1190.02","Census Tract 1190.02, Los Angeles County, California","ca","140","00","ACSSF","0003999",,,,,"06","037",,,,"119002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291,2114,2508,669
"06037119201","14000US06037119201","Census Tract 1192.01","Census Tract 1192.01, Los Angeles County, California","ca","140","00","ACSSF","0004000",,,,,"06","037",,,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,1113,1379,442
"06037119202","14000US06037119202","Census Tract 1192.02","Census Tract 1192.02, Los Angeles County, California","ca","140","00","ACSSF","0004001",,,,,"06","037",,,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,1389,1504,214
"06037119310","14000US06037119310","Census Tract 1193.10","Census Tract 1193.10, Los Angeles County, California","ca","140","00","ACSSF","0004002",,,,,"06","037",,,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913,897,1548,468
"06037119320","14000US06037119320","Census Tract 1193.20","Census Tract 1193.20, Los Angeles County, California","ca","140","00","ACSSF","0004003",,,,,"06","037",,,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966,1033,1365,568
"06037119340","14000US06037119340","Census Tract 1193.40","Census Tract 1193.40, Los Angeles County, California","ca","140","00","ACSSF","0004004",,,,,"06","037",,,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,1314,838,189
"06037119341","14000US06037119341","Census Tract 1193.41","Census Tract 1193.41, Los Angeles County, California","ca","140","00","ACSSF","0004005",,,,,"06","037",,,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054,633,833,588
"06037119342","14000US06037119342","Census Tract 1193.42","Census Tract 1193.42, Los Angeles County, California","ca","140","00","ACSSF","0004006",,,,,"06","037",,,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728,467,962,299
"06037119400","14000US06037119400","Census Tract 1194","Census Tract 1194, Los Angeles County, California","ca","140","00","ACSSF","0004007",,,,,"06","037",,,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753,1561,1693,499
"06037119700","14000US06037119700","Census Tract 1197","Census Tract 1197, Los Angeles County, California","ca","140","00","ACSSF","0004008",,,,,"06","037",,,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397,597,1856,944
"06037119800","14000US06037119800","Census Tract 1198","Census Tract 1198, Los Angeles County, California","ca","140","00","ACSSF","0004009",,,,,"06","037",,,,"119800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,1357,2101,812
"06037119900","14000US06037119900","Census Tract 1199","Census Tract 1199, Los Angeles County, California","ca","140","00","ACSSF","0004010",,,,,"06","037",,,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,1004,1901,731
"06037120010","14000US06037120010","Census Tract 1200.10","Census Tract 1200.10, Los Angeles County, California","ca","140","00","ACSSF","0004011",,,,,"06","037",,,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,586,763,383
"06037120020","14000US06037120020","Census Tract 1200.20","Census Tract 1200.20, Los Angeles County, California","ca","140","00","ACSSF","0004012",,,,,"06","037",,,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548,1047,1152,349
"06037120030","14000US06037120030","Census Tract 1200.30","Census Tract 1200.30, Los Angeles County, California","ca","140","00","ACSSF","0004013",,,,,"06","037",,,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,808,619,170
"06037120103","14000US06037120103","Census Tract 1201.03","Census Tract 1201.03, Los Angeles County, California","ca","140","00","ACSSF","0004014",,,,,"06","037",,,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,1005,862,108
"06037120104","14000US06037120104","Census Tract 1201.04","Census Tract 1201.04, Los Angeles County, California","ca","140","00","ACSSF","0004015",,,,,"06","037",,,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,370,827,301
"06037120105","14000US06037120105","Census Tract 1201.05","Census Tract 1201.05, Los Angeles County, California","ca","140","00","ACSSF","0004016",,,,,"06","037",,,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,707,873,289
"06037120106","14000US06037120106","Census Tract 1201.06","Census Tract 1201.06, Los Angeles County, California","ca","140","00","ACSSF","0004017",,,,,"06","037",,,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,1160,1236,404
"06037120107","14000US06037120107","Census Tract 1201.07","Census Tract 1201.07, Los Angeles County, California","ca","140","00","ACSSF","0004018",,,,,"06","037",,,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037,1015,913,109
"06037120108","14000US06037120108","Census Tract 1201.08","Census Tract 1201.08, Los Angeles County, California","ca","140","00","ACSSF","0004019",,,,,"06","037",,,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912,1263,1226,423
"06037120300","14000US06037120300","Census Tract 1203","Census Tract 1203, Los Angeles County, California","ca","140","00","ACSSF","0004020",,,,,"06","037",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835,845,2167,823
"06037120400","14000US06037120400","Census Tract 1204","Census Tract 1204, Los Angeles County, California","ca","140","00","ACSSF","0004021",,,,,"06","037",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4551,981,2702,868
"06037121010","14000US06037121010","Census Tract 1210.10","Census Tract 1210.10, Los Angeles County, California","ca","140","00","ACSSF","0004022",,,,,"06","037",,,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,899,1847,883
"06037121020","14000US06037121020","Census Tract 1210.20","Census Tract 1210.20, Los Angeles County, California","ca","140","00","ACSSF","0004023",,,,,"06","037",,,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423,668,1266,489
"06037121101","14000US06037121101","Census Tract 1211.01","Census Tract 1211.01, Los Angeles County, California","ca","140","00","ACSSF","0004024",,,,,"06","037",,,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924,561,924,439
"06037121102","14000US06037121102","Census Tract 1211.02","Census Tract 1211.02, Los Angeles County, California","ca","140","00","ACSSF","0004025",,,,,"06","037",,,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,562,874,396
"06037121210","14000US06037121210","Census Tract 1212.10","Census Tract 1212.10, Los Angeles County, California","ca","140","00","ACSSF","0004026",,,,,"06","037",,,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108,940,779,389
"06037121221","14000US06037121221","Census Tract 1212.21","Census Tract 1212.21, Los Angeles County, California","ca","140","00","ACSSF","0004027",,,,,"06","037",,,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736,551,894,291
"06037121222","14000US06037121222","Census Tract 1212.22","Census Tract 1212.22, Los Angeles County, California","ca","140","00","ACSSF","0004028",,,,,"06","037",,,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,1452,1372,270
"06037121600","14000US06037121600","Census Tract 1216","Census Tract 1216, Los Angeles County, California","ca","140","00","ACSSF","0004029",,,,,"06","037",,,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,352,1029,693
"06037121801","14000US06037121801","Census Tract 1218.01","Census Tract 1218.01, Los Angeles County, California","ca","140","00","ACSSF","0004030",,,,,"06","037",,,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137,639,1191,307
"06037121802","14000US06037121802","Census Tract 1218.02","Census Tract 1218.02, Los Angeles County, California","ca","140","00","ACSSF","0004031",,,,,"06","037",,,,"121802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133,618,1163,352
"06037121900","14000US06037121900","Census Tract 1219","Census Tract 1219, Los Angeles County, California","ca","140","00","ACSSF","0004032",,,,,"06","037",,,,"121900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428,1015,1143,270
"06037122000","14000US06037122000","Census Tract 1220","Census Tract 1220, Los Angeles County, California","ca","140","00","ACSSF","0004033",,,,,"06","037",,,,"122000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255,1164,2247,844
"06037122120","14000US06037122120","Census Tract 1221.20","Census Tract 1221.20, Los Angeles County, California","ca","140","00","ACSSF","0004034",,,,,"06","037",,,,"122120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145,1196,1568,381
"06037122121","14000US06037122121","Census Tract 1221.21","Census Tract 1221.21, Los Angeles County, California","ca","140","00","ACSSF","0004035",,,,,"06","037",,,,"122121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,664,910,256
"06037122122","14000US06037122122","Census Tract 1221.22","Census Tract 1221.22, Los Angeles County, California","ca","140","00","ACSSF","0004036",,,,,"06","037",,,,"122122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,850,669,84
"06037122200","14000US06037122200","Census Tract 1222","Census Tract 1222, Los Angeles County, California","ca","140","00","ACSSF","0004037",,,,,"06","037",,,,"122200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,956,1071,289
"06037122410","14000US06037122410","Census Tract 1224.10","Census Tract 1224.10, Los Angeles County, California","ca","140","00","ACSSF","0004038",,,,,"06","037",,,,"122410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055,722,971,362
"06037122420","14000US06037122420","Census Tract 1224.20","Census Tract 1224.20, Los Angeles County, California","ca","140","00","ACSSF","0004039",,,,,"06","037",,,,"122420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2931,1087,1497,347
"06037123010","14000US06037123010","Census Tract 1230.10","Census Tract 1230.10, Los Angeles County, California","ca","140","00","ACSSF","0004040",,,,,"06","037",,,,"123010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348,955,1147,246
"06037123020","14000US06037123020","Census Tract 1230.20","Census Tract 1230.20, Los Angeles County, California","ca","140","00","ACSSF","0004041",,,,,"06","037",,,,"123020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092,844,1078,170
"06037123103","14000US06037123103","Census Tract 1231.03","Census Tract 1231.03, Los Angeles County, California","ca","140","00","ACSSF","0004042",,,,,"06","037",,,,"123103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,685,1444,700
"06037123104","14000US06037123104","Census Tract 1231.04","Census Tract 1231.04, Los Angeles County, California","ca","140","00","ACSSF","0004043",,,,,"06","037",,,,"123104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047,642,1689,716
"06037123203","14000US06037123203","Census Tract 1232.03","Census Tract 1232.03, Los Angeles County, California","ca","140","00","ACSSF","0004044",,,,,"06","037",,,,"123203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558,987,1333,238
"06037123204","14000US06037123204","Census Tract 1232.04","Census Tract 1232.04, Los Angeles County, California","ca","140","00","ACSSF","0004045",,,,,"06","037",,,,"123204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062,746,1042,274
"06037123205","14000US06037123205","Census Tract 1232.05","Census Tract 1232.05, Los Angeles County, California","ca","140","00","ACSSF","0004046",,,,,"06","037",,,,"123205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708,643,810,255
"06037123206","14000US06037123206","Census Tract 1232.06","Census Tract 1232.06, Los Angeles County, California","ca","140","00","ACSSF","0004047",,,,,"06","037",,,,"123206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,742,778,184
"06037123301","14000US06037123301","Census Tract 1233.01","Census Tract 1233.01, Los Angeles County, California","ca","140","00","ACSSF","0004048",,,,,"06","037",,,,"123301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251,734,1459,1058
"06037123303","14000US06037123303","Census Tract 1233.03","Census Tract 1233.03, Los Angeles County, California","ca","140","00","ACSSF","0004049",,,,,"06","037",,,,"123303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287,626,1253,408
"06037123304","14000US06037123304","Census Tract 1233.04","Census Tract 1233.04, Los Angeles County, California","ca","140","00","ACSSF","0004050",,,,,"06","037",,,,"123304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3087,579,1790,718
"06037123410","14000US06037123410","Census Tract 1234.10","Census Tract 1234.10, Los Angeles County, California","ca","140","00","ACSSF","0004051",,,,,"06","037",,,,"123410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,784,1542,447
"06037123420","14000US06037123420","Census Tract 1234.20","Census Tract 1234.20, Los Angeles County, California","ca","140","00","ACSSF","0004052",,,,,"06","037",,,,"123420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855,695,1489,671
"06037123510","14000US06037123510","Census Tract 1235.10","Census Tract 1235.10, Los Angeles County, California","ca","140","00","ACSSF","0004053",,,,,"06","037",,,,"123510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3288,792,1634,862
"06037123520","14000US06037123520","Census Tract 1235.20","Census Tract 1235.20, Los Angeles County, California","ca","140","00","ACSSF","0004054",,,,,"06","037",,,,"123520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,446,846,583
"06037123601","14000US06037123601","Census Tract 1236.01","Census Tract 1236.01, Los Angeles County, California","ca","140","00","ACSSF","0004055",,,,,"06","037",,,,"123601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595,706,1732,1157
"06037123602","14000US06037123602","Census Tract 1236.02","Census Tract 1236.02, Los Angeles County, California","ca","140","00","ACSSF","0004056",,,,,"06","037",,,,"123602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738,467,1201,1070
"06037123700","14000US06037123700","Census Tract 1237","Census Tract 1237, Los Angeles County, California","ca","140","00","ACSSF","0004057",,,,,"06","037",,,,"123700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175,694,1653,828
"06037123800","14000US06037123800","Census Tract 1238","Census Tract 1238, Los Angeles County, California","ca","140","00","ACSSF","0004058",,,,,"06","037",,,,"123800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4556,584,2290,1682
"06037123901","14000US06037123901","Census Tract 1239.01","Census Tract 1239.01, Los Angeles County, California","ca","140","00","ACSSF","0004059",,,,,"06","037",,,,"123901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,779,1381,1184
"06037123902","14000US06037123902","Census Tract 1239.02","Census Tract 1239.02, Los Angeles County, California","ca","140","00","ACSSF","0004060",,,,,"06","037",,,,"123902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,98,1062,914
"06037124000","14000US06037124000","Census Tract 1240","Census Tract 1240, Los Angeles County, California","ca","140","00","ACSSF","0004061",,,,,"06","037",,,,"124000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,445,1355,2230
"06037124102","14000US06037124102","Census Tract 1241.02","Census Tract 1241.02, Los Angeles County, California","ca","140","00","ACSSF","0004062",,,,,"06","037",,,,"124102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664,585,1165,914
"06037124103","14000US06037124103","Census Tract 1241.03","Census Tract 1241.03, Los Angeles County, California","ca","140","00","ACSSF","0004063",,,,,"06","037",,,,"124103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,417,630,178
"06037124104","14000US06037124104","Census Tract 1241.04","Census Tract 1241.04, Los Angeles County, California","ca","140","00","ACSSF","0004064",,,,,"06","037",,,,"124104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,363,1016,369
"06037124105","14000US06037124105","Census Tract 1241.05","Census Tract 1241.05, Los Angeles County, California","ca","140","00","ACSSF","0004065",,,,,"06","037",,,,"124105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,302,958,430
